id,latitude,longitude,name,type,color,url
188,53.350411,-6.274521,The Richmond,pub,a80000,
189,53.35357710000001,-6.2696819,Thomas O'brennan Public House,pub,a80000,
190,53.345675,-6.2718380000000025,The Chancery Inn,pub,a80000,
191,53.36259339999999,-6.290322199999999,The Homestead,pub,a80000,
192,53.3481667,-6.2935959000000015,Ryans Of Parkgate Street,pub,a80000,
193,53.35084670000001,-6.282031799999999,The Glimmerman,pub,a80000,
194,53.348166000000006,-6.2940051,Nancy Hands,pub,a80000,
195,53.3520736,-6.2798373,The Barbers,pub,a80000,
196,53.342575,-6.3579595,Downeys,pub,a80000,
197,53.3437111,-6.2887933,The Pilot Brewery,pub,a80000,
198,53.3367912,-6.287828500000002,Morrisseys,pub,a80000,
199,53.3429433,-6.279182700000002,The Clock,pub,a80000,
200,53.3425433,-6.3301276,Ruby Finnegans,pub,a80000,
201,53.34315400000001,-6.2816160000000005,Arthur's,pub,a80000,
202,53.3389395,-6.272304,Nash's Public House,pub,a80000,
203,53.33214399999999,-6.2753872999999984,Leonard's Corner Cafe Bar,pub,a80000,
204,53.3300036,-6.275232599999999,The Harold House,pub,a80000,
205,53.3213421,-6.3935092,The Black Lion,pub,a80000,
206,53.3322257,-6.2927798999999975,The Barn House,pub,a80000,
207,53.34165260000001,-6.3036847,The Old Royal Oak,pub,a80000,
208,53.3449326,-6.2763323,The Brazen Head,pub,a80000,
209,53.33378489999999,-6.2906866999999975,Lowes,pub,a80000,
210,53.341341,-6.265146,Charlie Byrnes,pub,a80000,
211,53.3426072,-6.277982700000001,Vicar Street,pub,a80000,
212,53.3406905,-6.3107102,The Glen Of Aherlow,pub,a80000,
213,53.3482102,-6.294495599999999,Liam Walsh's,pub,a80000,
214,53.336599,-6.2992162,The Bird Flanagan,pub,a80000,
215,53.3417214,-6.2786664000000005,The Lark Inn,pub,a80000,
216,53.33953760000001,-6.3187335,Timothy Crough,pub,a80000,
217,53.34143100000001,-6.266005000000002,The Snug Bar,pub,a80000,
218,53.3402577,-6.3167363,Mcdowells,pub,a80000,
219,53.33165289999999,-6.2754996,Kate Mcauley's,pub,a80000,
220,53.3481564,-6.2932568,Reas Public House,pub,a80000,
221,53.343287,-6.2810190000000015,The Hill Top Bar/the Wig And Pen,pub,a80000,
222,53.344975,-6.275827,O'sheas Merchant,pub,a80000,
223,53.342484000000006,-6.288516,The Old Harbour,pub,a80000,
224,53.3303945,-6.275719899999999,Mvp,pub,a80000,
225,53.33899350000001,-6.2734055,Fallons (the Capstan Bar),pub,a80000,
226,53.33241429999999,-6.2754742,Headline Bar,pub,a80000,
227,53.3326135,-6.2689182,The Black And Amber Pubic House,pub,a80000,
228,53.340037,-6.280524,The Pimlico Tavern,pub,a80000,
229,53.3435385,-6.2891176,Mccanns,pub,a80000,
230,53.34980529999999,-6.2603097000000005,The Tram Inn,pub,a80000,
231,53.3417399,-6.3074832,The Patriots Inn,pub,a80000,
232,53.34301749999999,-6.270018500000001,The Lord Edward,pub,a80000,
233,53.34307339999999,-6.2770240999999976,The Thomas House,pub,a80000,
234,53.3345882,-6.3278259000000014,Blackhorse Inn,pub,a80000,
235,53.3421658,-6.2876123,Guinness Storehouse,pub,a80000,
236,53.3397608,-6.2759031,Shanahan's,pub,a80000,
237,53.3415748,-6.274775900000002,The Liberty Belle,pub,a80000,
238,53.34282,-6.277193899999999,Tom Kennedy's (public House),pub,a80000,
239,53.3377747,-6.328836400000001,Slatts,pub,a80000,
240,53.34259470000001,-6.278892,Baker's,pub,a80000,
241,53.36261800000001,-6.258934099999999,Patrick Mcgrath,pub,a80000,
242,53.37243549999999,-6.252243599999999,The Ivy House /patrick Carthy And Sons,pub,a80000,
243,53.3652057,-6.271908199999999,P. Hedigan - The Brian Boru,pub,a80000,
244,53.3454753,-6.264171599999999,The Temple Bar Tavern,pub,a80000,
245,53.369637,-6.271989800000001,John Kavanagh,pub,a80000,
246,53.373737,-6.2687765,Tolka House,pub,a80000,
247,53.38533289999999,-6.2656215,The Slipper Public House,pub,a80000,
248,53.3634752,-6.2580402,Quinns Of Drumcondra,pub,a80000,
249,53.3711968,-6.2532538,The Cat And Cage,pub,a80000,
250,53.36469,-6.2713980000000005,The Porterhouse North,pub,a80000,
